ProgrammeCode,StudyYear,AcademicYear,Course,CourseType,CompKey
10072,3.0,2023-2024,1250,elective,PI_10072_3.0_2023-2024_1250
10073,3.0,2022-2023,1250,compulsory,PI_10073_3.0_2022-2023_1250
10001,1.0,2015-2016,1251,compulsory,PI_10001_1.0_2015-2016_1251
10011,1.0,2022-2023,1251,compulsory-elective,PI_10011_1.0_2022-2023_1251
10011,2.0,2015-2016,1251,compulsory,PI_10011_2.0_2015-2016_1251
10011,2.0,2023-2024,1251,compulsory-elective,PI_10011_2.0_2023-2024_1251
10014,1.0,2016-2017,1251,elective,PI_10014_1.0_2016-2017_1251
10031,1.0,2013-2014,1251,elective,PI_10031_1.0_2013-2014_1251
10031,2.0,2013-2014,1251,elective,PI_10031_2.0_2013-2014_1251
10031,2.0,2021-2022,1251,compulsory-elective,PI_10031_2.0_2021-2022_1251
10032,1.0,2013-2014,1251,compulsory-elective,PI_10032_1.0_2013-2014_1251
10032,1.0,2019-2020,1251,elective,PI_10032_1.0_2019-2020_1251
10052,2.0,2020-2021,1251,elective,PI_10052_2.0_2020-2021_1251
10053,2.0,2014-2015,1251,elective,PI_10053_2.0_2014-2015_1251
10061,2.0,2016-2017,1251,compulsory,PI_10061_2.0_2016-2017_1251
10061,2.0,2018-2019,1251,compulsory-elective,PI_10061_2.0_2018-2019_1251
10061,2.0,2019-2020,1251,compulsory,PI_10061_2.0_2019-2020_1251
10073,2.0,2013-2014,1251,elective,PI_10073_2.0_2013-2014_1251
10074,2.0,2018-2019,1251,elective,PI_10074_2.0_2018-2019_1251
10001,1.0,2016-2017,1252,elective,PI_10001_1.0_2016-2017_1252
10011,2.0,2017-2018,1252,compulsory-elective,PI_10011_2.0_2017-2018_1252
10013,2.0,2015-2016,1252,elective,PI_10013_2.0_2015-2016_1252
10014,1.0,2018-2019,1252,elective,PI_10014_1.0_2018-2019_1252
10032,2.0,2023-2024,1252,elective,PI_10032_2.0_2023-2024_1252
10032,3.0,2015-2016,1252,compulsory-elective,PI_10032_3.0_2015-2016_1252
10033,1.0,2013-2014,1252,elective,PI_10033_1.0_2013-2014_1252
10034,2.0,2015-2016,1252,elective,PI_10034_2.0_2015-2016_1252
10041,1.0,2018-2019,1252,elective,PI_10041_1.0_2018-2019_1252
10042,1.0,2017-2018,1252,elective,PI_10042_1.0_2017-2018_1252
10042,2.0,2019-2020,1252,compulsory-elective,PI_10042_2.0_2019-2020_1252
10051,1.0,2013-2014,1252,elective,PI_10051_1.0_2013-2014_1252
10053,1.0,2022-2023,1252,compulsory-elective,PI_10053_1.0_2022-2023_1252
10053,1.0,2023-2024,1252,compulsory-elective,PI_10053_1.0_2023-2024_1252
10072,1.0,2015-2016,1252,compulsory-elective,PI_10072_1.0_2015-2016_1252
10072,2.0,2020-2021,1252,elective,PI_10072_2.0_2020-2021_1252
10072,3.0,2016-2017,1252,elective,PI_10072_3.0_2016-2017_1252
10073,2.0,2016-2017,1252,elective,PI_10073_2.0_2016-2017_1252
10073,3.0,2017-2018,1252,compulsory-elective,PI_10073_3.0_2017-2018_1252
10011,1.0,2017-2018,1253,elective,PI_10011_1.0_2017-2018_1253
10011,1.0,2018-2019,1253,elective,PI_10011_1.0_2018-2019_1253
10012,1.0,2013-2014,1253,elective,PI_10012_1.0_2013-2014_1253
10013,3.0,2023-2024,1253,elective,PI_10013_3.0_2023-2024_1253
10014,1.0,2014-2015,1253,compulsory,PI_10014_1.0_2014-2015_1253
10031,2.0,2017-2018,1253,elective,PI_10031_2.0_2017-2018_1253
10032,1.0,2022-2023,1253,elective,PI_10032_1.0_2022-2023_1253
10032,2.0,2015-2016,1253,compulsory,PI_10032_2.0_2015-2016_1253
10033,2.0,2023-2024,1253,elective,PI_10033_2.0_2023-2024_1253
10051,2.0,2017-2018,1253,compulsory-elective,PI_10051_2.0_2017-2018_1253
10053,1.0,2014-2015,1253,elective,PI_10053_1.0_2014-2015_1253
10054,1.0,2017-2018,1253,compulsory-elective,PI_10054_1.0_2017-2018_1253
10072,1.0,2019-2020,1253,compulsory,PI_10072_1.0_2019-2020_1253
10074,2.0,2015-2016,1253,compulsory-elective,PI_10074_2.0_2015-2016_1253
10011,3.0,2022-2023,1254,compulsory-elective,PI_10011_3.0_2022-2023_1254
10013,3.0,2015-2016,1254,elective,PI_10013_3.0_2015-2016_1254
10013,3.0,2021-2022,1254,compulsory,PI_10013_3.0_2021-2022_1254
10014,1.0,2016-2017,1254,elective,PI_10014_1.0_2016-2017_1254
10021,2.0,2014-2015,1254,compulsory-elective,PI_10021_2.0_2014-2015_1254
10032,3.0,2015-2016,1254,compulsory-elective,PI_10032_3.0_2015-2016_1254
10041,2.0,2022-2023,1254,compulsory-elective,PI_10041_2.0_2022-2023_1254
10042,1.0,2013-2014,1254,compulsory,PI_10042_1.0_2013-2014_1254
10051,1.0,2021-2022,1254,elective,PI_10051_1.0_2021-2022_1254
10052,2.0,2021-2022,1254,elective,PI_10052_2.0_2021-2022_1254
10053,1.0,2021-2022,1254,compulsory-elective,PI_10053_1.0_2021-2022_1254
10054,3.0,2018-2019,1254,compulsory-elective,PI_10054_3.0_2018-2019_1254
10054,3.0,2023-2024,1254,compulsory-elective,PI_10054_3.0_2023-2024_1254
10071,1.0,2018-2019,1254,elective,PI_10071_1.0_2018-2019_1254
10071,2.0,2021-2022,1254,elective,PI_10071_2.0_2021-2022_1254
10073,3.0,2016-2017,1254,elective,PI_10073_3.0_2016-2017_1254
10074,1.0,2015-2016,1254,compulsory-elective,PI_10074_1.0_2015-2016_1254
10074,1.0,2019-2020,1254,compulsory-elective,PI_10074_1.0_2019-2020_1254
10001,1.0,2022-2023,1255,elective,PI_10001_1.0_2022-2023_1255
10001,3.0,2013-2014,1255,compulsory-elective,PI_10001_3.0_2013-2014_1255
10001,3.0,2014-2015,1255,compulsory,PI_10001_3.0_2014-2015_1255
10013,1.0,2017-2018,1255,compulsory-elective,PI_10013_1.0_2017-2018_1255
10013,1.0,2020-2021,1255,elective,PI_10013_1.0_2020-2021_1255
10013,3.0,2023-2024,1255,compulsory,PI_10013_3.0_2023-2024_1255
10014,1.0,2016-2017,1255,elective,PI_10014_1.0_2016-2017_1255
10014,1.0,2021-2022,1255,compulsory-elective,PI_10014_1.0_2021-2022_1255
10021,1.0,2019-2020,1255,elective,PI_10021_1.0_2019-2020_1255
10021,2.0,2020-2021,1255,compulsory-elective,PI_10021_2.0_2020-2021_1255
10031,2.0,2017-2018,1255,elective,PI_10031_2.0_2017-2018_1255
10031,2.0,2020-2021,1255,elective,PI_10031_2.0_2020-2021_1255
10033,1.0,2021-2022,1255,compulsory-elective,PI_10033_1.0_2021-2022_1255
10033,2.0,2015-2016,1255,compulsory,PI_10033_2.0_2015-2016_1255
10033,2.0,2018-2019,1255,compulsory-elective,PI_10033_2.0_2018-2019_1255
10034,1.0,2013-2014,1255,compulsory-elective,PI_10034_1.0_2013-2014_1255
10042,1.0,2014-2015,1255,compulsory,PI_10042_1.0_2014-2015_1255
10051,2.0,2018-2019,1255,elective,PI_10051_2.0_2018-2019_1255
10052,2.0,2023-2024,1255,compulsory-elective,PI_10052_2.0_2023-2024_1255
10053,1.0,2019-2020,1255,elective,PI_10053_1.0_2019-2020_1255
10054,1.0,2020-2021,1255,compulsory,PI_10054_1.0_2020-2021_1255
10054,3.0,2013-2014,1255,elective,PI_10054_3.0_2013-2014_1255
10061,2.0,2014-2015,1255,elective,PI_10061_2.0_2014-2015_1255
10073,2.0,2017-2018,1255,elective,PI_10073_2.0_2017-2018_1255
10073,2.0,2023-2024,1255,compulsory-elective,PI_10073_2.0_2023-2024_1255
10073,3.0,2016-2017,1255,elective,PI_10073_3.0_2016-2017_1255
10001,1.0,2014-2015,1256,elective,PI_10001_1.0_2014-2015_1256
10001,1.0,2015-2016,1256,compulsory,PI_10001_1.0_2015-2016_1256
10011,1.0,2018-2019,1256,compulsory-elective,PI_10011_1.0_2018-2019_1256
10011,3.0,2020-2021,1256,elective,PI_10011_3.0_2020-2021_1256
10012,3.0,2018-2019,1256,compulsory-elective,PI_10012_3.0_2018-2019_1256
10013,3.0,2021-2022,1256,elective,PI_10013_3.0_2021-2022_1256
10031,1.0,2014-2015,1256,elective,PI_10031_1.0_2014-2015_1256
10031,1.0,2023-2024,1256,compulsory-elective,PI_10031_1.0_2023-2024_1256
10031,2.0,2022-2023,1256,compulsory,PI_10031_2.0_2022-2023_1256
10034,2.0,2016-2017,1256,compulsory-elective,PI_10034_2.0_2016-2017_1256
10041,2.0,2016-2017,1256,compulsory,PI_10041_2.0_2016-2017_1256
10042,1.0,2014-2015,1256,elective,PI_10042_1.0_2014-2015_1256
10051,2.0,2017-2018,1256,elective,PI_10051_2.0_2017-2018_1256
10052,1.0,2023-2024,1256,elective,PI_10052_1.0_2023-2024_1256
10052,2.0,2016-2017,1256,compulsory-elective,PI_10052_2.0_2016-2017_1256
10054,3.0,2013-2014,1256,elective,PI_10054_3.0_2013-2014_1256
10061,1.0,2020-2021,1256,compulsory-elective,PI_10061_1.0_2020-2021_1256
10071,1.0,2016-2017,1256,elective,PI_10071_1.0_2016-2017_1256
10073,1.0,2013-2014,1256,elective,PI_10073_1.0_2013-2014_1256
10074,1.0,2021-2022,1256,compulsory,PI_10074_1.0_2021-2022_1256
10074,1.0,2022-2023,1256,elective,PI_10074_1.0_2022-2023_1256
10001,2.0,2017-2018,1257,elective,PI_10001_2.0_2017-2018_1257
10011,1.0,2023-2024,1257,compulsory,PI_10011_1.0_2023-2024_1257
10011,2.0,2014-2015,1257,elective,PI_10011_2.0_2014-2015_1257
10012,1.0,2017-2018,1257,compulsory-elective,PI_10012_1.0_2017-2018_1257
10012,3.0,2020-2021,1257,elective,PI_10012_3.0_2020-2021_1257
10013,3.0,2017-2018,1257,elective,PI_10013_3.0_2017-2018_1257
10014,2.0,2014-2015,1257,compulsory-elective,PI_10014_2.0_2014-2015_1257
10021,2.0,2021-2022,1257,compulsory-elective,PI_10021_2.0_2021-2022_1257
10031,2.0,2018-2019,1257,compulsory-elective,PI_10031_2.0_2018-2019_1257
10031,2.0,2020-2021,1257,elective,PI_10031_2.0_2020-2021_1257
10032,1.0,2013-2014,1257,compulsory-elective,PI_10032_1.0_2013-2014_1257
10032,2.0,2018-2019,1257,elective,PI_10032_2.0_2018-2019_1257
10033,1.0,2015-2016,1257,elective,PI_10033_1.0_2015-2016_1257
10041,1.0,2018-2019,1257,compulsory,PI_10041_1.0_2018-2019_1257
10041,2.0,2013-2014,1257,elective,PI_10041_2.0_2013-2014_1257
10042,2.0,2014-2015,1257,compulsory-elective,PI_10042_2.0_2014-2015_1257
10053,2.0,2016-2017,1257,compulsory,PI_10053_2.0_2016-2017_1257
10054,1.0,2013-2014,1257,compulsory,PI_10054_1.0_2013-2014_1257
10073,1.0,2020-2021,1257,compulsory,PI_10073_1.0_2020-2021_1257
10001,2.0,2014-2015,1258,compulsory-elective,PI_10001_2.0_2014-2015_1258
10001,2.0,2016-2017,1258,compulsory,PI_10001_2.0_2016-2017_1258
10001,2.0,2020-2021,1258,elective,PI_10001_2.0_2020-2021_1258
10011,1.0,2016-2017,1258,compulsory-elective,PI_10011_1.0_2016-2017_1258
10013,1.0,2021-2022,1258,elective,PI_10013_1.0_2021-2022_1258
10013,1.0,2023-2024,1258,compulsory-elective,PI_10013_1.0_2023-2024_1258
10013,3.0,2019-2020,1258,elective,PI_10013_3.0_2019-2020_1258
10014,2.0,2022-2023,1258,compulsory,PI_10014_2.0_2022-2023_1258
10021,1.0,2020-2021,1258,elective,PI_10021_1.0_2020-2021_1258
10032,1.0,2016-2017,1258,compulsory-elective,PI_10032_1.0_2016-2017_1258
10032,1.0,2020-2021,1258,compulsory,PI_10032_1.0_2020-2021_1258
10033,2.0,2017-2018,1258,compulsory-elective,PI_10033_2.0_2017-2018_1258
10052,1.0,2019-2020,1258,compulsory-elective,PI_10052_1.0_2019-2020_1258
10053,2.0,2014-2015,1258,elective,PI_10053_2.0_2014-2015_1258
10053,2.0,2015-2016,1258,compulsory,PI_10053_2.0_2015-2016_1258
10054,3.0,2015-2016,1258,elective,PI_10054_3.0_2015-2016_1258
10061,2.0,2022-2023,1258,elective,PI_10061_2.0_2022-2023_1258
10071,1.0,2021-2022,1258,compulsory,PI_10071_1.0_2021-2022_1258
10071,2.0,2018-2019,1258,compulsory-elective,PI_10071_2.0_2018-2019_1258
10071,2.0,2020-2021,1258,elective,PI_10071_2.0_2020-2021_1258
10071,3.0,2017-2018,1258,compulsory,PI_10071_3.0_2017-2018_1258
10072,1.0,2020-2021,1258,compulsory-elective,PI_10072_1.0_2020-2021_1258
10072,2.0,2014-2015,1258,elective,PI_10072_2.0_2014-2015_1258
10073,3.0,2015-2016,1258,elective,PI_10073_3.0_2015-2016_1258
10073,3.0,2018-2019,1258,elective,PI_10073_3.0_2018-2019_1258
10013,2.0,2020-2021,1259,elective,PI_10013_2.0_2020-2021_1259
10021,1.0,2023-2024,1259,compulsory,PI_10021_1.0_2023-2024_1259
10031,1.0,2015-2016,1259,compulsory-elective,PI_10031_1.0_2015-2016_1259
10031,1.0,2019-2020,1259,elective,PI_10031_1.0_2019-2020_1259
10031,1.0,2022-2023,1259,compulsory-elective,PI_10031_1.0_2022-2023_1259
10031,2.0,2013-2014,1259,elective,PI_10031_2.0_2013-2014_1259
10032,2.0,2023-2024,1259,elective,PI_10032_2.0_2023-2024_1259
10032,3.0,2018-2019,1259,elective,PI_10032_3.0_2018-2019_1259
10052,2.0,2017-2018,1259,compulsory-elective,PI_10052_2.0_2017-2018_1259
10053,1.0,2013-2014,1259,elective,PI_10053_1.0_2013-2014_1259
10061,1.0,2018-2019,1259,elective,PI_10061_1.0_2018-2019_1259
10071,2.0,2020-2021,1259,elective,PI_10071_2.0_2020-2021_1259
10071,3.0,2019-2020,1259,elective,PI_10071_3.0_2019-2020_1259
10072,3.0,2020-2021,1259,elective,PI_10072_3.0_2020-2021_1259
10073,2.0,2018-2019,1259,compulsory-elective,PI_10073_2.0_2018-2019_1259
10073,3.0,2023-2024,1259,elective,PI_10073_3.0_2023-2024_1259
10074,1.0,2015-2016,1259,compulsory-elective,PI_10074_1.0_2015-2016_1259
10011,2.0,2019-2020,1260,compulsory-elective,PI_10011_2.0_2019-2020_1260
10011,3.0,2017-2018,1260,elective,PI_10011_3.0_2017-2018_1260
10012,1.0,2021-2022,1260,compulsory-elective,PI_10012_1.0_2021-2022_1260
10012,3.0,2018-2019,1260,elective,PI_10012_3.0_2018-2019_1260
10014,1.0,2017-2018,1260,compulsory,PI_10014_1.0_2017-2018_1260
10041,1.0,2017-2018,1260,compulsory-elective,PI_10041_1.0_2017-2018_1260
10042,2.0,2017-2018,1260,compulsory,PI_10042_2.0_2017-2018_1260
10051,1.0,2023-2024,1260,compulsory-elective,PI_10051_1.0_2023-2024_1260
10072,3.0,2013-2014,1260,elective,PI_10072_3.0_2013-2014_1260
10073,1.0,2019-2020,1260,compulsory,PI_10073_1.0_2019-2020_1260
10073,2.0,2023-2024,1260,compulsory,PI_10073_2.0_2023-2024_1260
10073,3.0,2014-2015,1260,compulsory-elective,PI_10073_3.0_2014-2015_1260
10073,3.0,2021-2022,1260,elective,PI_10073_3.0_2021-2022_1260
10074,1.0,2021-2022,1260,elective,PI_10074_1.0_2021-2022_1260
10011,1.0,2023-2024,1261,elective,PI_10011_1.0_2023-2024_1261
10011,3.0,2019-2020,1261,compulsory-elective,PI_10011_3.0_2019-2020_1261
10011,3.0,2022-2023,1261,elective,PI_10011_3.0_2022-2023_1261
10014,2.0,2020-2021,1261,compulsory,PI_10014_2.0_2020-2021_1261
10021,1.0,2015-2016,1261,elective,PI_10021_1.0_2015-2016_1261
10031,2.0,2017-2018,1261,elective,PI_10031_2.0_2017-2018_1261
10033,1.0,2023-2024,1261,elective,PI_10033_1.0_2023-2024_1261
10053,1.0,2018-2019,1261,compulsory-elective,PI_10053_1.0_2018-2019_1261
10053,2.0,2019-2020,1261,compulsory-elective,PI_10053_2.0_2019-2020_1261
10072,2.0,2023-2024,1261,compulsory,PI_10072_2.0_2023-2024_1261
10073,2.0,2023-2024,1261,elective,PI_10073_2.0_2023-2024_1261
10074,2.0,2016-2017,1261,elective,PI_10074_2.0_2016-2017_1261
10011,1.0,2013-2014,1262,elective,PI_10011_1.0_2013-2014_1262
10011,1.0,2015-2016,1262,compulsory-elective,PI_10011_1.0_2015-2016_1262
10013,3.0,2018-2019,1262,compulsory-elective,PI_10013_3.0_2018-2019_1262
10013,3.0,2021-2022,1262,compulsory-elective,PI_10013_3.0_2021-2022_1262
10014,1.0,2022-2023,1262,compulsory,PI_10014_1.0_2022-2023_1262
10014,2.0,2023-2024,1262,elective,PI_10014_2.0_2023-2024_1262
10031,2.0,2020-2021,1262,elective,PI_10031_2.0_2020-2021_1262
10034,1.0,2016-2017,1262,elective,PI_10034_1.0_2016-2017_1262
10041,2.0,2014-2015,1262,elective,PI_10041_2.0_2014-2015_1262
10041,2.0,2020-2021,1262,elective,PI_10041_2.0_2020-2021_1262
10051,3.0,2017-2018,1262,compulsory,PI_10051_3.0_2017-2018_1262
10053,2.0,2017-2018,1262,elective,PI_10053_2.0_2017-2018_1262
10061,1.0,2014-2015,1262,compulsory,PI_10061_1.0_2014-2015_1262
10061,2.0,2021-2022,1262,compulsory-elective,PI_10061_2.0_2021-2022_1262
10071,2.0,2022-2023,1262,compulsory-elective,PI_10071_2.0_2022-2023_1262
10072,1.0,2013-2014,1262,compulsory-elective,PI_10072_1.0_2013-2014_1262
10072,1.0,2015-2016,1262,compulsory-elective,PI_10072_1.0_2015-2016_1262
10073,2.0,2016-2017,1262,elective,PI_10073_2.0_2016-2017_1262
10001,1.0,2022-2023,1263,compulsory,PI_10001_1.0_2022-2023_1263
10011,1.0,2014-2015,1263,elective,PI_10011_1.0_2014-2015_1263
10011,1.0,2015-2016,1263,compulsory-elective,PI_10011_1.0_2015-2016_1263
10011,3.0,2015-2016,1263,compulsory,PI_10011_3.0_2015-2016_1263
10011,3.0,2023-2024,1263,elective,PI_10011_3.0_2023-2024_1263
10012,1.0,2014-2015,1263,elective,PI_10012_1.0_2014-2015_1263
10013,1.0,2020-2021,1263,elective,PI_10013_1.0_2020-2021_1263
10021,1.0,2014-2015,1263,compulsory-elective,PI_10021_1.0_2014-2015_1263
10031,2.0,2023-2024,1263,elective,PI_10031_2.0_2023-2024_1263
10033,2.0,2016-2017,1263,elective,PI_10033_2.0_2016-2017_1263
10033,2.0,2021-2022,1263,elective,PI_10033_2.0_2021-2022_1263
10041,1.0,2019-2020,1263,elective,PI_10041_1.0_2019-2020_1263
10042,2.0,2020-2021,1263,elective,PI_10042_2.0_2020-2021_1263
10051,2.0,2013-2014,1263,compulsory-elective,PI_10051_2.0_2013-2014_1263
10052,2.0,2018-2019,1263,elective,PI_10052_2.0_2018-2019_1263
10053,2.0,2016-2017,1263,compulsory-elective,PI_10053_2.0_2016-2017_1263
10054,2.0,2015-2016,1263,elective,PI_10054_2.0_2015-2016_1263
10054,3.0,2019-2020,1263,elective,PI_10054_3.0_2019-2020_1263
10071,1.0,2018-2019,1263,elective,PI_10071_1.0_2018-2019_1263
10071,2.0,2018-2019,1263,elective,PI_10071_2.0_2018-2019_1263
10071,2.0,2022-2023,1263,elective,PI_10071_2.0_2022-2023_1263
10073,3.0,2023-2024,1263,elective,PI_10073_3.0_2023-2024_1263
10074,2.0,2019-2020,1263,elective,PI_10074_2.0_2019-2020_1263
10074,2.0,2023-2024,1263,elective,PI_10074_2.0_2023-2024_1263
10001,1.0,2013-2014,1264,elective,PI_10001_1.0_2013-2014_1264
10011,1.0,2020-2021,1264,elective,PI_10011_1.0_2020-2021_1264
10011,2.0,2020-2021,1264,elective,PI_10011_2.0_2020-2021_1264
10011,3.0,2019-2020,1264,compulsory,PI_10011_3.0_2019-2020_1264
10012,3.0,2014-2015,1264,compulsory,PI_10012_3.0_2014-2015_1264
10013,1.0,2015-2016,1264,compulsory-elective,PI_10013_1.0_2015-2016_1264
10013,2.0,2019-2020,1264,compulsory-elective,PI_10013_2.0_2019-2020_1264
10014,2.0,2019-2020,1264,compulsory-elective,PI_10014_2.0_2019-2020_1264
10021,1.0,2020-2021,1264,compulsory,PI_10021_1.0_2020-2021_1264
10031,1.0,2017-2018,1264,compulsory-elective,PI_10031_1.0_2017-2018_1264
10031,1.0,2018-2019,1264,elective,PI_10031_1.0_2018-2019_1264
10031,2.0,2015-2016,1264,compulsory-elective,PI_10031_2.0_2015-2016_1264
10032,3.0,2023-2024,1264,compulsory,PI_10032_3.0_2023-2024_1264
10033,1.0,2018-2019,1264,elective,PI_10033_1.0_2018-2019_1264
10034,1.0,2016-2017,1264,elective,PI_10034_1.0_2016-2017_1264
10041,1.0,2016-2017,1264,elective,PI_10041_1.0_2016-2017_1264
10051,2.0,2019-2020,1264,elective,PI_10051_2.0_2019-2020_1264
10051,3.0,2018-2019,1264,elective,PI_10051_3.0_2018-2019_1264
10051,3.0,2022-2023,1264,compulsory,PI_10051_3.0_2022-2023_1264
10054,2.0,2018-2019,1264,compulsory-elective,PI_10054_2.0_2018-2019_1264
10054,3.0,2021-2022,1264,elective,PI_10054_3.0_2021-2022_1264
10071,2.0,2021-2022,1264,compulsory-elective,PI_10071_2.0_2021-2022_1264
10074,2.0,2013-2014,1264,compulsory,PI_10074_2.0_2013-2014_1264
10074,2.0,2023-2024,1264,elective,PI_10074_2.0_2023-2024_1264
10001,2.0,2013-2014,1265,compulsory,PI_10001_2.0_2013-2014_1265
10011,1.0,2016-2017,1265,compulsory-elective,PI_10011_1.0_2016-2017_1265
10012,1.0,2016-2017,1265,elective,PI_10012_1.0_2016-2017_1265
10012,1.0,2020-2021,1265,elective,PI_10012_1.0_2020-2021_1265
10012,2.0,2016-2017,1265,compulsory,PI_10012_2.0_2016-2017_1265
10012,3.0,2015-2016,1265,compulsory-elective,PI_10012_3.0_2015-2016_1265
10013,1.0,2013-2014,1265,compulsory-elective,PI_10013_1.0_2013-2014_1265
10021,1.0,2021-2022,1265,compulsory-elective,PI_10021_1.0_2021-2022_1265
10031,1.0,2023-2024,1265,compulsory,PI_10031_1.0_2023-2024_1265
10032,1.0,2020-2021,1265,compulsory-elective,PI_10032_1.0_2020-2021_1265
10032,1.0,2021-2022,1265,elective,PI_10032_1.0_2021-2022_1265
10033,1.0,2013-2014,1265,elective,PI_10033_1.0_2013-2014_1265
10034,2.0,2018-2019,1265,compulsory,PI_10034_2.0_2018-2019_1265
10042,1.0,2017-2018,1265,elective,PI_10042_1.0_2017-2018_1265
10042,1.0,2022-2023,1265,elective,PI_10042_1.0_2022-2023_1265
10051,1.0,2016-2017,1265,elective,PI_10051_1.0_2016-2017_1265
10051,2.0,2023-2024,1265,elective,PI_10051_2.0_2023-2024_1265
10053,2.0,2022-2023,1265,compulsory-elective,PI_10053_2.0_2022-2023_1265
10054,1.0,2021-2022,1265,elective,PI_10054_1.0_2021-2022_1265
10073,2.0,2016-2017,1265,compulsory,PI_10073_2.0_2016-2017_1265
10001,3.0,2013-2014,1266,elective,PI_10001_3.0_2013-2014_1266
10012,2.0,2020-2021,1266,elective,PI_10012_2.0_2020-2021_1266
10012,3.0,2015-2016,1266,compulsory-elective,PI_10012_3.0_2015-2016_1266
10032,1.0,2016-2017,1266,elective,PI_10032_1.0_2016-2017_1266
10032,1.0,2018-2019,1266,elective,PI_10032_1.0_2018-2019_1266
10032,3.0,2018-2019,1266,compulsory,PI_10032_3.0_2018-2019_1266
10032,3.0,2023-2024,1266,elective,PI_10032_3.0_2023-2024_1266
10034,1.0,2018-2019,1266,compulsory-elective,PI_10034_1.0_2018-2019_1266
10034,1.0,2021-2022,1266,compulsory,PI_10034_1.0_2021-2022_1266
10041,1.0,2014-2015,1266,elective,PI_10041_1.0_2014-2015_1266
10053,1.0,2020-2021,1266,elective,PI_10053_1.0_2020-2021_1266
10053,2.0,2015-2016,1266,compulsory-elective,PI_10053_2.0_2015-2016_1266
10053,2.0,2018-2019,1266,elective,PI_10053_2.0_2018-2019_1266
10054,2.0,2013-2014,1266,elective,PI_10054_2.0_2013-2014_1266
10054,3.0,2016-2017,1266,compulsory,PI_10054_3.0_2016-2017_1266
10054,3.0,2018-2019,1266,compulsory,PI_10054_3.0_2018-2019_1266
10054,3.0,2020-2021,1266,elective,PI_10054_3.0_2020-2021_1266
10071,2.0,2017-2018,1266,compulsory-elective,PI_10071_2.0_2017-2018_1266
10072,2.0,2013-2014,1266,compulsory,PI_10072_2.0_2013-2014_1266
10072,3.0,2017-2018,1266,elective,PI_10072_3.0_2017-2018_1266
10072,3.0,2022-2023,1266,elective,PI_10072_3.0_2022-2023_1266
10073,1.0,2016-2017,1266,elective,PI_10073_1.0_2016-2017_1266
10073,3.0,2015-2016,1266,elective,PI_10073_3.0_2015-2016_1266
10074,2.0,2014-2015,1266,elective,PI_10074_2.0_2014-2015_1266
10074,2.0,2015-2016,1266,compulsory,PI_10074_2.0_2015-2016_1266
10001,1.0,2019-2020,1267,elective,PI_10001_1.0_2019-2020_1267
10011,1.0,2014-2015,1267,elective,PI_10011_1.0_2014-2015_1267
10011,2.0,2018-2019,1267,elective,PI_10011_2.0_2018-2019_1267
10011,3.0,2021-2022,1267,elective,PI_10011_3.0_2021-2022_1267
10012,1.0,2023-2024,1267,elective,PI_10012_1.0_2023-2024_1267
10012,3.0,2023-2024,1267,compulsory-elective,PI_10012_3.0_2023-2024_1267
10013,2.0,2021-2022,1267,elective,PI_10013_2.0_2021-2022_1267
10013,3.0,2013-2014,1267,elective,PI_10013_3.0_2013-2014_1267
10013,3.0,2020-2021,1267,compulsory,PI_10013_3.0_2020-2021_1267
10014,1.0,2021-2022,1267,compulsory-elective,PI_10014_1.0_2021-2022_1267
10031,1.0,2017-2018,1267,compulsory-elective,PI_10031_1.0_2017-2018_1267
10033,1.0,2023-2024,1267,compulsory,PI_10033_1.0_2023-2024_1267
10034,1.0,2021-2022,1267,compulsory-elective,PI_10034_1.0_2021-2022_1267
10041,2.0,2023-2024,1267,elective,PI_10041_2.0_2023-2024_1267
10051,1.0,2021-2022,1267,compulsory-elective,PI_10051_1.0_2021-2022_1267
10071,1.0,2020-2021,1267,compulsory,PI_10071_1.0_2020-2021_1267
10071,2.0,2016-2017,1267,compulsory,PI_10071_2.0_2016-2017_1267
10072,2.0,2022-2023,1267,elective,PI_10072_2.0_2022-2023_1267
10072,3.0,2014-2015,1267,elective,PI_10072_3.0_2014-2015_1267
10072,3.0,2020-2021,1267,elective,PI_10072_3.0_2020-2021_1267
10073,3.0,2018-2019,1267,elective,PI_10073_3.0_2018-2019_1267
10011,3.0,2013-2014,1268,compulsory-elective,PI_10011_3.0_2013-2014_1268
10014,1.0,2018-2019,1268,compulsory-elective,PI_10014_1.0_2018-2019_1268
10014,2.0,2018-2019,1268,elective,PI_10014_2.0_2018-2019_1268
10031,1.0,2015-2016,1268,compulsory,PI_10031_1.0_2015-2016_1268
10032,2.0,2017-2018,1268,compulsory-elective,PI_10032_2.0_2017-2018_1268
10032,2.0,2018-2019,1268,elective,PI_10032_2.0_2018-2019_1268
10033,1.0,2017-2018,1268,compulsory-elective,PI_10033_1.0_2017-2018_1268
10051,3.0,2019-2020,1268,compulsory-elective,PI_10051_3.0_2019-2020_1268
10052,1.0,2017-2018,1268,compulsory-elective,PI_10052_1.0_2017-2018_1268
10053,1.0,2023-2024,1268,compulsory,PI_10053_1.0_2023-2024_1268
10054,2.0,2016-2017,1268,elective,PI_10054_2.0_2016-2017_1268
10061,1.0,2014-2015,1268,compulsory-elective,PI_10061_1.0_2014-2015_1268
10061,1.0,2018-2019,1268,elective,PI_10061_1.0_2018-2019_1268
10061,2.0,2022-2023,1268,elective,PI_10061_2.0_2022-2023_1268
